x_center,y_center,mean_correction,count
1.5473813292153868,0.35781625625065966,2.3896359633077857,23
1.5473813292153868,0.3863297354430063,3.1118344364302017,23
1.5473813292153868,0.4148432146353529,2.358488174166249,9
1.5473813292153868,0.4433566938276996,2.3448562862882114,3
1.5473813292153868,0.4718701730200462,1.8763726435045094,14
1.5473813292153868,0.5003836522123929,2.9204452279463506,19
1.5473813292153868,0.5288971314047395,2.931580723492366,9
1.5473813292153868,0.5574106105970862,,0
1.5473813292153868,0.5859240897894328,3.1682150259573967,5
1.6469052072545483,0.04416798513484664,3.0112440834591414,3
1.6469052072545483,0.07268146432719327,2.917711885826144,9
1.6469052072545483,0.10119494351953992,3.3762958062410267,4
1.6469052072545483,0.12970842271188657,2.3123947101092632,6
1.6469052072545483,0.15822190190423321,2.4205768847563225,6
1.6469052072545483,0.18673538109657983,3.70690562414171,8
1.6469052072545483,0.21524886028892648,3.217260138420773,9
1.6469052072545483,0.24376233948127313,2.9904496849123174,10
1.6469052072545483,0.2722758186736197,2.7062243744805805,10
1.6469052072545483,0.3007892978659664,2.2431470678706398,10
1.6469052072545483,0.329302777058313,2.8627411120600534,17
1.6469052072545483,0.35781625625065966,2.536486587189609,21
1.6469052072545483,0.3863297354430063,3.1019205977620747,20
1.6469052072545483,0.4148432146353529,2.1490511074699006,12
1.6469052072545483,0.4433566938276996,1.7469419247476663,4
1.6469052072545483,0.4718701730200462,1.90007568496709,10
1.6469052072545483,0.5003836522123929,3.7955751697592928,14
1.6469052072545483,0.5288971314047395,2.401918523123725,7
1.6469052072545483,0.5574106105970862,,0
1.6469052072545483,0.5859240897894328,3.1688416715550294,3
1.7464290852937097,0.04416798513484664,2.871565192698498,3
1.7464290852937097,0.07268146432719327,2.508639737643199,6
1.7464290852937097,0.10119494351953992,2.889848765930574,7
1.7464290852937097,0.12970842271188657,2.6554453783189915,14
1.7464290852937097,0.15822190190423321,2.95116577700347,4
1.7464290852937097,0.18673538109657983,3.3761103697618204,9
1.7464290852937097,0.21524886028892648,3.3798064260505094,14
1.7464290852937097,0.24376233948127313,2.9328240638997416,10
1.7464290852937097,0.2722758186736197,2.7917626272585045,8
